type,number_of_arrays,array_size,time
1,1024,272,2.699999999999999899e-05
0,1024,272,2.799999999999999958e-05
1,1024,276,2.799999999999999958e-05
0,1024,276,3.1999999999999998552e-05
1,1024,280,2.799999999999999958e-05
0,1024,280,2.799999999999999958e-05
1,1024,284,2.699999999999999899e-05
0,1024,284,2.9999999999999997372e-05
1,1024,288,2.799999999999999958e-05
0,1024,288,3.8999999999999999294e-05
1,1024,292,2.900000000000000017e-05
0,1024,292,2.900000000000000017e-05
1,1024,296,2.699999999999999899e-05
0,1024,296,2.59999999999999984e-05
1,1024,300,2.900000000000000017e-05
0,1024,300,2.9999999999999997372e-05
1,1024,304,3.100000000000000135e-05
0,1024,304,2.699999999999999899e-05
1,1024,308,2.900000000000000017e-05
0,1024,308,2.799999999999999958e-05
1,1024,312,2.799999999999999958e-05
0,1024,312,2.699999999999999899e-05
1,1024,316,2.799999999999999958e-05
0,1024,316,3.100000000000000135e-05
1,1024,320,2.900000000000000017e-05
0,1024,320,2.799999999999999958e-05
1,1024,324,2.900000000000000017e-05
0,1024,324,2.9999999999999997372e-05
1,1024,328,2.900000000000000017e-05
0,1024,328,2.900000000000000017e-05
1,1024,332,2.799999999999999958e-05
0,1024,332,2.799999999999999958e-05
1,1024,336,2.900000000000000017e-05
0,1024,336,2.799999999999999958e-05
1,1024,340,2.799999999999999958e-05
0,1024,340,2.900000000000000017e-05
1,1024,344,2.799999999999999958e-05
0,1024,344,2.699999999999999899e-05
1,1024,348,2.900000000000000017e-05
0,1024,348,3.100000000000000135e-05
1,1024,352,2.900000000000000017e-05
0,1024,352,2.900000000000000017e-05
1,1024,356,2.699999999999999899e-05
0,1024,356,2.900000000000000017e-05
1,1024,360,2.799999999999999958e-05
0,1024,360,2.900000000000000017e-05
1,1024,364,2.799999999999999958e-05
0,1024,364,2.900000000000000017e-05
1,1024,368,2.900000000000000017e-05
0,1024,368,2.699999999999999899e-05
1,1024,372,2.799999999999999958e-05
0,1024,372,2.799999999999999958e-05
1,1024,376,2.900000000000000017e-05
0,1024,376,2.799999999999999958e-05
1,1024,380,2.900000000000000017e-05
0,1024,380,3.1999999999999998552e-05
1,1024,384,2.59999999999999984e-05
0,1024,384,2.699999999999999899e-05
1,1024,388,3.4999999999999996934e-05
0,1024,388,2.900000000000000017e-05
1,1024,392,3.3999999999999999732e-05
0,1024,392,2.799999999999999958e-05
1,1024,396,2.799999999999999958e-05
0,1024,396,2.900000000000000017e-05
1,1024,400,2.900000000000000017e-05
0,1024,400,2.699999999999999899e-05
1,1024,404,2.799999999999999958e-05
0,1024,404,2.900000000000000017e-05
1,1024,408,2.799999999999999958e-05
0,1024,408,2.799999999999999958e-05
1,1024,412,2.799999999999999958e-05
0,1024,412,2.900000000000000017e-05
1,1024,416,2.699999999999999899e-05
0,1024,416,2.799999999999999958e-05
1,1024,420,2.900000000000000017e-05
0,1024,420,3.2999999999999995754e-05
1,1024,424,2.900000000000000017e-05
0,1024,424,2.900000000000000017e-05
1,1024,428,2.900000000000000017e-05
0,1024,428,2.900000000000000017e-05
1,1024,432,2.900000000000000017e-05
0,1024,432,2.699999999999999899e-05
1,1024,436,2.799999999999999958e-05
0,1024,436,2.9999999999999997372e-05
1,1024,440,2.59999999999999984e-05
0,1024,440,2.59999999999999984e-05
1,1024,444,2.699999999999999899e-05
0,1024,444,2.900000000000000017e-05
1,1024,448,2.59999999999999984e-05
0,1024,448,2.799999999999999958e-05
1,1024,452,2.799999999999999958e-05
0,1024,452,3.100000000000000135e-05
1,1024,456,2.699999999999999899e-05
0,1024,456,2.699999999999999899e-05
1,1024,460,2.699999999999999899e-05
0,1024,460,2.799999999999999958e-05
1,1024,464,2.799999999999999958e-05
0,1024,464,2.59999999999999984e-05
1,1024,468,2.799999999999999958e-05
0,1024,468,2.9999999999999997372e-05
1,1024,472,2.799999999999999958e-05
0,1024,472,3.100000000000000135e-05
1,1024,476,2.900000000000000017e-05
0,1024,476,2.9999999999999997372e-05
1,1024,480,2.699999999999999899e-05
0,1024,480,2.799999999999999958e-05
1,1024,484,2.699999999999999899e-05
0,1024,484,2.9999999999999997372e-05
1,1024,488,2.799999999999999958e-05
0,1024,488,2.799999999999999958e-05
1,1024,492,2.799999999999999958e-05
0,1024,492,2.799999999999999958e-05
1,1024,496,2.699999999999999899e-05
0,1024,496,2.799999999999999958e-05
1,1024,500,2.699999999999999899e-05
0,1024,500,2.9999999999999997372e-05
1,1024,504,2.799999999999999958e-05
0,1024,504,2.9999999999999997372e-05
1,1024,508,2.799999999999999958e-05
0,1024,508,3.100000000000000135e-05
1,1024,512,2.59999999999999984e-05
0,1024,512,2.699999999999999899e-05
1,1024,516,2.900000000000000017e-05
0,1024,516,2.900000000000000017e-05
1,1024,520,2.900000000000000017e-05
0,1024,520,2.699999999999999899e-05
1,1024,524,2.699999999999999899e-05
0,1024,524,2.799999999999999958e-05
1,1024,528,2.799999999999999958e-05
0,1024,528,2.699999999999999899e-05
1,1024,532,2.699999999999999899e-05
0,1024,532,2.9999999999999997372e-05
1,1024,536,2.699999999999999899e-05
0,1024,536,2.799999999999999958e-05
1,1024,540,2.900000000000000017e-05
0,1024,540,2.900000000000000017e-05
1,1024,544,2.900000000000000017e-05
0,1024,544,2.900000000000000017e-05
1,1024,548,2.900000000000000017e-05
0,1024,548,2.799999999999999958e-05
1,1024,552,2.900000000000000017e-05
0,1024,552,2.799999999999999958e-05
1,1024,556,2.900000000000000017e-05
0,1024,556,2.799999999999999958e-05
1,1024,560,2.900000000000000017e-05
0,1024,560,2.9999999999999997372e-05
1,1024,564,2.900000000000000017e-05
0,1024,564,2.9999999999999997372e-05
1,1024,568,2.699999999999999899e-05
0,1024,568,2.900000000000000017e-05
1,1024,572,2.799999999999999958e-05
0,1024,572,2.900000000000000017e-05
1,1024,576,2.900000000000000017e-05
0,1024,576,2.59999999999999984e-05
1,1024,580,2.799999999999999958e-05
0,1024,580,4.3999999999999998856e-05
1,1024,584,2.59999999999999984e-05
0,1024,584,2.59999999999999984e-05
1,1024,588,2.799999999999999958e-05
0,1024,588,2.799999999999999958e-05
1,1024,592,2.699999999999999899e-05
0,1024,592,2.799999999999999958e-05
1,1024,596,2.699999999999999899e-05
0,1024,596,2.799999999999999958e-05
1,1024,600,2.900000000000000017e-05
0,1024,600,2.799999999999999958e-05
1,1024,604,2.900000000000000017e-05
0,1024,604,2.799999999999999958e-05
1,1024,608,2.59999999999999984e-05
0,1024,608,2.799999999999999958e-05
1,1024,612,2.699999999999999899e-05
0,1024,612,2.799999999999999958e-05
1,1024,616,2.699999999999999899e-05
0,1024,616,2.699999999999999899e-05
1,1024,620,2.900000000000000017e-05
0,1024,620,2.9999999999999997372e-05
1,1024,624,2.799999999999999958e-05
0,1024,624,2.900000000000000017e-05
1,1024,628,2.900000000000000017e-05
0,1024,628,5.599999999999999916e-05
1,1024,632,2.799999999999999958e-05
0,1024,632,3.2999999999999995754e-05
1,1024,636,2.9999999999999997372e-05
0,1024,636,6.4999999999999994306e-05
1,1024,640,2.900000000000000017e-05
0,1024,640,2.799999999999999958e-05
1,1024,644,2.799999999999999958e-05
0,1024,644,2.900000000000000017e-05
1,1024,648,2.900000000000000017e-05
0,1024,648,2.699999999999999899e-05
1,1024,652,2.699999999999999899e-05
0,1024,652,3.100000000000000135e-05
1,1024,656,2.59999999999999984e-05
0,1024,656,2.799999999999999958e-05
1,1024,660,2.59999999999999984e-05
0,1024,660,2.9999999999999997372e-05
1,1024,664,2.699999999999999899e-05
0,1024,664,3.7999999999999995316e-05
1,1024,668,3.3999999999999999732e-05
0,1024,668,2.799999999999999958e-05
1,1024,672,2.799999999999999958e-05
0,1024,672,2.699999999999999899e-05
1,1024,676,2.699999999999999899e-05
0,1024,676,2.59999999999999984e-05
1,1024,680,2.799999999999999958e-05
0,1024,680,2.699999999999999899e-05
1,1024,684,2.900000000000000017e-05
0,1024,684,5.4999999999999995182e-05
1,1024,688,2.59999999999999984e-05
0,1024,688,2.799999999999999958e-05
1,1024,692,2.799999999999999958e-05
0,1024,692,2.799999999999999958e-05
1,1024,696,2.699999999999999899e-05
0,1024,696,2.799999999999999958e-05
1,1024,700,2.59999999999999984e-05
0,1024,700,2.699999999999999899e-05
1,1024,704,2.59999999999999984e-05
0,1024,704,2.699999999999999899e-05
1,1024,708,2.699999999999999899e-05
0,1024,708,2.799999999999999958e-05
1,1024,712,2.699999999999999899e-05
0,1024,712,2.900000000000000017e-05
1,1024,716,2.799999999999999958e-05
0,1024,716,2.900000000000000017e-05
1,1024,720,2.799999999999999958e-05
0,1024,720,2.699999999999999899e-05
1,1024,724,2.799999999999999958e-05
0,1024,724,2.59999999999999984e-05
1,1024,728,2.699999999999999899e-05
0,1024,728,2.799999999999999958e-05
1,1024,732,2.799999999999999958e-05
0,1024,732,2.799999999999999958e-05
1,1024,736,2.699999999999999899e-05
0,1024,736,2.59999999999999984e-05
1,1024,740,3.6999999999999998114e-05
0,1024,740,3.6000000000000000912e-05
1,1024,744,2.799999999999999958e-05
0,1024,744,2.59999999999999984e-05
1,1024,748,2.59999999999999984e-05
0,1024,748,2.799999999999999958e-05
1,1024,752,2.699999999999999899e-05
0,1024,752,2.799999999999999958e-05
1,1024,756,2.900000000000000017e-05
0,1024,756,2.699999999999999899e-05
1,1024,760,2.699999999999999899e-05
0,1024,760,2.799999999999999958e-05
1,1024,764,2.900000000000000017e-05
0,1024,764,2.799999999999999958e-05
1,1024,768,2.699999999999999899e-05
0,1024,768,2.59999999999999984e-05
1,1024,772,2.900000000000000017e-05
0,1024,772,2.799999999999999958e-05
1,1024,776,2.699999999999999899e-05
0,1024,776,3.1999999999999998552e-05
1,1024,780,2.799999999999999958e-05
0,1024,780,3.2999999999999995754e-05
1,1024,784,2.900000000000000017e-05
0,1024,784,2.799999999999999958e-05
1,1024,788,2.900000000000000017e-05
0,1024,788,2.699999999999999899e-05
1,1024,792,2.799999999999999958e-05
0,1024,792,2.799999999999999958e-05
1,1024,796,2.699999999999999899e-05
0,1024,796,2.699999999999999899e-05
1,1024,800,2.799999999999999958e-05
0,1024,800,2.799999999999999958e-05
1,1024,804,2.699999999999999899e-05
0,1024,804,2.900000000000000017e-05
1,1024,808,2.699999999999999899e-05
0,1024,808,2.9999999999999997372e-05
1,1024,812,2.699999999999999899e-05
0,1024,812,2.900000000000000017e-05
1,1024,816,2.799999999999999958e-05
0,1024,816,3.2999999999999995754e-05
1,1024,820,2.799999999999999958e-05
0,1024,820,2.799999999999999958e-05
1,1024,824,2.699999999999999899e-05
0,1024,824,2.59999999999999984e-05
1,1024,828,2.799999999999999958e-05
0,1024,828,2.799999999999999958e-05
1,1024,832,2.900000000000000017e-05
0,1024,832,2.59999999999999984e-05
1,1024,836,2.799999999999999958e-05
0,1024,836,2.9999999999999997372e-05
1,1024,840,2.59999999999999984e-05
0,1024,840,3.6999999999999998114e-05
1,1024,844,2.900000000000000017e-05
0,1024,844,2.499999999999999781e-05
1,1024,848,2.59999999999999984e-05
0,1024,848,3.1999999999999998552e-05
1,1024,852,2.799999999999999958e-05
0,1024,852,3.100000000000000135e-05
1,1024,856,2.699999999999999899e-05
0,1024,856,2.799999999999999958e-05
1,1024,860,2.900000000000000017e-05
0,1024,860,2.59999999999999984e-05
1,1024,864,2.699999999999999899e-05
0,1024,864,2.59999999999999984e-05
1,1024,868,2.699999999999999899e-05
0,1024,868,2.59999999999999984e-05
1,1024,872,2.900000000000000017e-05
0,1024,872,2.59999999999999984e-05
1,1024,876,2.59999999999999984e-05
0,1024,876,2.59999999999999984e-05
1,1024,880,3.100000000000000135e-05
0,1024,880,2.900000000000000017e-05
1,1024,884,2.900000000000000017e-05
0,1024,884,2.699999999999999899e-05
1,1024,888,2.799999999999999958e-05
0,1024,888,2.699999999999999899e-05
1,1024,892,2.900000000000000017e-05
0,1024,892,2.799999999999999958e-05
1,1024,896,2.59999999999999984e-05
0,1024,896,2.799999999999999958e-05
1,1024,900,2.59999999999999984e-05
0,1024,900,2.699999999999999899e-05
1,1024,904,2.699999999999999899e-05
0,1024,904,3.2999999999999995754e-05
1,1024,908,2.799999999999999958e-05
0,1024,908,2.799999999999999958e-05
1,1024,912,2.59999999999999984e-05
0,1024,912,2.699999999999999899e-05
1,1024,916,2.59999999999999984e-05
0,1024,916,2.499999999999999781e-05
1,1024,920,2.59999999999999984e-05
0,1024,920,2.699999999999999899e-05
1,1024,924,2.59999999999999984e-05
0,1024,924,2.699999999999999899e-05
1,1024,928,2.799999999999999958e-05
0,1024,928,2.59999999999999984e-05
1,1024,932,2.59999999999999984e-05
0,1024,932,2.900000000000000017e-05
1,1024,936,2.499999999999999781e-05
0,1024,936,2.59999999999999984e-05
1,1024,940,2.59999999999999984e-05
0,1024,940,2.799999999999999958e-05
1,1024,944,2.799999999999999958e-05
0,1024,944,3.2999999999999995754e-05
1,1024,948,2.699999999999999899e-05
0,1024,948,2.799999999999999958e-05
1,1024,952,2.799999999999999958e-05
0,1024,952,2.59999999999999984e-05
1,1024,956,2.900000000000000017e-05
0,1024,956,2.699999999999999899e-05
1,1024,960,2.499999999999999781e-05
0,1024,960,2.900000000000000017e-05
1,1024,964,2.699999999999999899e-05
0,1024,964,2.799999999999999958e-05
1,1024,968,2.699999999999999899e-05
0,1024,968,2.59999999999999984e-05
1,1024,972,2.699999999999999899e-05
0,1024,972,2.699999999999999899e-05
1,1024,976,2.699999999999999899e-05
0,1024,976,2.799999999999999958e-05
1,1024,980,2.59999999999999984e-05
0,1024,980,2.699999999999999899e-05
1,1024,984,2.799999999999999958e-05
0,1024,984,2.59999999999999984e-05
1,1024,988,2.699999999999999899e-05
0,1024,988,2.799999999999999958e-05
1,1024,992,2.799999999999999958e-05
0,1024,992,2.799999999999999958e-05
1,1024,996,2.699999999999999899e-05
0,1024,996,2.799999999999999958e-05
1,1024,1000,2.799999999999999958e-05
0,1024,1000,2.699999999999999899e-05
1,1024,1004,2.699999999999999899e-05
0,1024,1004,2.799999999999999958e-05
1,1024,1008,2.799999999999999958e-05
0,1024,1008,2.799999999999999958e-05
1,1024,1012,2.499999999999999781e-05
0,1024,1012,2.799999999999999958e-05
1,1024,1016,2.499999999999999781e-05
0,1024,1016,2.799999999999999958e-05
1,1024,1020,2.799999999999999958e-05
0,1024,1020,2.799999999999999958e-05
1,1024,1024,2.499999999999999781e-05
0,1024,1024,2.59999999999999984e-05
